ms,target_x,target_y,cursor_x,cursor_y,error_x,error_y
0.016666668,604.6347,604.6347,604.0,604.0,0.6347046,0.6347046
0.033333335,605.60455,605.60455,604.0,604.0,1.6045532,1.6045532
0.05,606.15436,606.15436,605.0,604.0,1.1543579,2.154358
0.06666667,606.2246,606.2246,605.0,604.0,1.2246094,2.2246094
0.083333336,605.77313,605.77313,609.0,606.0,-3.2268677,-0.22686768
0.1,604.77795,604.77795,612.0,609.0,-7.222046,-4.222046
0.11666667,603.23865,603.23865,615.0,612.0,-11.761353,-8.761353
0.13333334,601.1777,601.1777,618.0,615.0,-16.822327,-13.822327
0.15,598.6401,598.6401,624.0,621.0,-25.359924,-22.359924
0.16666667,595.69354,595.69354,628.0,625.0,-32.306458,-29.306458
0.18333334,592.4265,592.4265,632.0,629.0,-39.573486,-36.573486
0.2,588.94586,588.94586,634.0,629.0,-45.05414,-40.05414
0.21666667,585.3742,585.3742,635.0,630.0,-49.625793,-44.625793
0.23333333,581.846,581.846,636.0,630.0,-54.15399,-48.15399
0.25,578.50305,578.50305,636.0,630.0,-57.49695,-51.49695
0.26666668,575.48975,575.48975,637.0,630.0,-61.510254,-54.510254
0.28333333,572.94824,572.94824,638.0,630.0,-65.05176,-57.051758
0.3,571.0128,571.0128,640.0,631.0,-68.98718,-59.987183
0.31666666,569.80475,569.80475,641.0,631.0,-71.19525,-61.19525
0.33333334,569.42786,569.42786,642.0,632.0,-72.57214,-62.572144
0.35,569.9631,569.9631,643.0,633.0,-73.03693,-63.036926
0.36666667,571.4655,571.4655,643.0,633.0,-71.534485,-61.534485
0.38333333,573.96045,573.96045,643.0,633.0,-69.03955,-59.03955
0.4,577.4418,577.4418,643.0,633.0,-65.55823,-55.558228
0.41666666,581.87036,581.87036,643.0,633.0,-61.12964,-51.12964
0.43333334,587.174,587.174,643.0,633.0,-55.82599,-45.82599
0.45,593.2487,593.2487,636.0,631.0,-42.75128,-37.75128
0.46666667,599.9606,599.9606,623.0,626.0,-23.039429,-26.039429
0.48333332,607.14923,607.14923,610.0,621.0,-2.850769,-13.850769
0.5,614.6321,614.6321,597.0,615.0,17.63208,-0.36791992
0.51666665,622.20984,622.20984,589.0,611.0,33.20984,11.209839
0.53333336,629.6718,629.6718,584.0,608.0,45.671814,21.671814
0.55,636.80334,636.80334,582.0,606.0,54.803345,30.803345
0.56666666,643.3922,643.3922,582.0,605.0,61.392212,38.392212
0.5833333,649.23566,649.23566,581.0,603.0,68.23566,46.235657
0.6,654.1478,654.1478,580.0,602.0,74.14783,52.147827
0.6166667,657.9658,657.9658,580.0,602.0,77.96582,55.96582
0.6333333,660.5561,660.5561,580.0,602.0,80.55609,58.55609
0.65,661.81946,661.81946,580.0,602.0,81.81946,59.819458
0.6666667,661.69556,661.69556,580.0,602.0,81.69556,59.695557
0.68333334,660.1656,660.1656,583.0,604.0,77.16559,56.16559
0.7,657.2541,657.2541,590.0,609.0,67.25409,48.25409
0.71666664,653.0294,653.0294,596.0,614.0,57.02942,39.02942
0.73333335,647.6025,647.6025,602.0,619.0,45.602478,28.602478
0.75,641.124,641.124,609.0,624.0,32.124023,17.124023
0.76666665,633.78064,633.78064,614.0,629.0,19.78064,4.7806396
0.78333336,625.7896,625.7896,621.0,634.0,4.789612,-8.210388
0.8,617.3924,617.3924,626.0,638.0,-8.607605,-20.607605
0.81666666,608.84705,608.84705,629.0,641.0,-20.152954,-32.152954
0.8333333,600.42017,600.42017,630.0,642.0,-29.579834,-41.579834
0.85,592.3785,592.3785,630.0,642.0,-37.62152,-49.62152
0.8666667,584.97955,584.97955,631.0,643.0,-46.020447,-58.020447
0.8833333,578.4636,578.4636,631.0,643.0,-52.536377,-64.53638
0.9,573.0448,573.0448,632.0,644.0,-58.9552,-70.9552
0.9166667,568.9036,568.9036,633.0,645.0,-64.096375,-76.096375
0.93333334,566.1803,566.1803,634.0,645.0,-67.8197,-78.8197
0.95,564.9692,564.9692,634.0,645.0,-69.03082,-80.03082
0.96666664,565.3147,565.3147,634.0,645.0,-68.6853,-79.6853
0.98333335,567.2085,567.2085,635.0,645.0,-67.791504,-77.791504
1.0,570.58875,570.58875,636.0,646.0,-65.411255,-75.411255
1.0166667,575.3409,575.3409,637.0,646.0,-61.65912,-70.65912
1.0333333,581.30005,581.30005,639.0,648.0,-57.69995,-66.69995
1.05,588.25507,588.25507,639.0,648.0,-50.744934,-59.744934
1.0666667,595.9549,595.9549,639.0,648.0,-43.045105,-52.045105
1.0833334,604.1146,604.1146,641.0,650.0,-36.885376,-45.885376
1.1,612.4248,612.4248,643.0,651.0,-30.575195,-38.575195
1.1166667,620.56006,620.56006,644.0,652.0,-23.439941,-31.439941
1.1333333,628.1892,628.1892,645.0,654.0,-16.810791,-25.810791
1.15,634.9852,634.9852,647.0,656.0,-12.0147705,-21.01477
1.1666666,640.6356,640.6356,651.0,660.0,-10.36438,-19.36438
1.1833333,644.8523,644.8523,655.0,664.0,-10.147705,-19.147705
1.2,647.3804,647.3804,658.0,668.0,-10.619629,-20.619629
1.2166667,648.00696,648.00696,659.0,670.0,-10.993042,-21.993042
1.2333333,646.56744,646.56744,661.0,673.0,-14.432556,-26.432556
1.25,642.9519,642.9519,663.0,677.0,-20.048096,-34.048096
1.2666667,637.1079,637.1079,664.0,679.0,-26.89209,-41.89209
1.2833333,629.04346,629.04346,667.0,685.0,-37.956543,-55.956543
1.3,618.82697,618.82697,670.0,688.0,-51.173035,-69.173035
1.3166667,606.58496,606.58496,671.0,690.0,-64.41504,-83.41504
1.3333334,592.4996,592.4996,672.0,690.0,-79.50043,-97.50043
1.35,576.8023,576.8023,673.0,691.0,-96.19769,-114.19769
1.3666667,559.76764,559.76764,674.0,693.0,-114.23236,-133.23236
1.3833333,541.7047,541.7047,675.0,693.0,-133.29529,-151.29529
1.4,522.9482,522.9482,675.0,693.0,-152.05182,-170.05182
1.4166666,503.8477,503.8477,675.0,693.0,-171.15231,-189.15231
1.4333333,484.75775,484.75775,675.0,693.0,-190.24225,-208.24225
1.45,466.0266,466.0266,674.0,691.0,-207.97339,-224.97339
1.4666667,447.98618,447.98618,659.0,677.0,-211.01382,-229.01382
1.4833333,430.94165,430.94165,634.0,657.0,-203.05835,-226.05835
1.5,415.1623,415.1623,612.0,643.0,-196.8377,-227.8377
1.5166667,400.87408,400.87408,598.0,632.0,-197.12592,-231.12592
1.5333333,388.2526,388.2526,586.0,619.0,-197.7474,-230.7474
1.55,377.41858,377.41858,579.0,609.0,-201.58142,-231.58142
1.5666667,368.4345,368.4345,575.0,601.0,-206.56549,-232.56549
1.5833334,361.30334,361.30334,571.0,592.0,-209.69666,-230.69666
1.6,355.96924,355.96924,567.0,582.0,-211.03076,-226.03076
1.6166667,352.32007,352.32007,560.0,572.0,-207.67993,-219.67993
1.6333333,350.19177,350.19177,548.0,557.0,-197.80823,-206.80823
1.65,349.3738,349.3738,544.0,552.0,-194.62619,-202.62619
1.6666666,349.6173,349.6173,540.0,548.0,-190.38269,-198.38269
1.6833333,350.64304,350.64304,536.0,542.0,-185.35696,-191.35696
1.7,352.15106,352.15106,532.0,537.0,-179.84894,-184.84894
1.7166667,353.83044,353.83044,521.0,527.0,-167.16956,-173.16956
1.7333333,355.37015,355.37015,510.0,517.0,-154.62985,-161.62985
1.75,356.4683,356.4683,495.0,505.0,-138.53171,-148.53171
1.7666667,356.84277,356.84277,485.0,498.0,-128.15723,-141.15723
1.7833333,356.23993,356.23993,471.0,489.0,-114.76007,-132.76007
1.8,354.44257,354.44257,454.0,476.0,-99.557434,-121.557434
1.8166667,351.27686,351.27686,442.0,463.0,-90.723145,-111.723145
1.8333334,346.6175,346.6175,431.0,452.0,-84.38251,-105.38251
1.85,340.39117,340.39117,418.0,440.0,-77.608826,-99.608826
1.8666667,332.5792,332.5792,409.0,432.0,-76.42081,-99.42081
1.8833333,323.21674,323.21674,400.0,424.0,-76.783264,-100.783264
1.9,312.39224,312.39224,394.0,419.0,-81.60776,-106.60776
1.9166666,300.2433,300.2433,391.0,416.0,-90.756714,-115.756714
1.9333333,286.95233,286.95233,383.0,409.0,-96.04767,-122.04767
1.95,272.74045,272.74045,377.0,405.0,-104.25955,-132.25955
1.9666667,257.85992,257.85992,374.0,403.0,-116.140076,-145.14008
1.9833333,242.58652,242.58652,372.0,400.0,-129.41348,-157.41348
2.0,227.20996,227.20996,366.0,392.0,-138.79004,-164.79004
2.0166667,212.02554,212.02554,360.0,384.0,-147.97446,-171.97446
2.0333333,197.32523,197.32523,352.0,370.0,-154.67477,-172.67477
2.05,183.38785,183.38785,341.0,353.0,-157.61215,-169.61215
2.0666666,170.47263,170.47263,331.0,336.0,-160.52737,-165.52737
2.0833333,158.81052,158.81052,325.0,325.0,-166.18948,-166.18948
2.1,148.59866,148.59866,323.0,319.0,-174.40134,-170.40134
2.1166666,139.99539,139.99539,319.0,301.0,-179.00461,-161.00461
2.1333334,133.1164,133.1164,313.0,284.0,-179.8836,-150.8836
2.15,128.03378,128.03378,306.0,268.0,-177.96622,-139.96622
2.1666667,124.77368,124.77368,299.0,256.0,-174.22632,-131.22632
2.1833334,123.31882,123.31882,292.0,247.0,-168.68118,-123.68118
2.2,123.61044,123.61044,286.0,240.0,-162.38956,-116.38956
2.2166667,125.55151,125.55151,281.0,232.0,-155.44849,-106.44849
2.2333333,129.0122,129.0122,272.0,221.0,-142.9878,-91.98779
2.25,133.83551,133.83551,261.0,210.0,-127.16449,-76.16449
2.2666667,139.84314,139.84314,253.0,202.0,-113.15686,-62.15686
2.2833333,146.84357,146.84357,248.0,199.0,-101.15643,-52.156433
2.3,154.63824,154.63824,241.0,195.0,-86.361755,-40.361755
2.3166666,163.02881,163.02881,231.0,190.0,-67.97119,-26.971191
2.3333333,171.82413,171.82413,226.0,186.0,-54.175873,-14.175873
2.35,180.84647,180.84647,211.0,178.0,-30.153534,2.846466
2.3666666,189.93646,189.93646,209.0,177.0,-19.063538,12.936462
2.3833334,198.95874,198.95874,199.0,171.0,-0.041259766,27.95874
2.4,207.80344,207.80344,197.0,169.0,10.803436,38.803436
2.4166667,216.3905,216.3905,197.0,169.0,19.390503,47.390503
2.4333334,224.66916,224.66916,197.0,169.0,27.669159,55.66916
2.45,232.61874,232.61874,197.0,169.0,35.618744,63.618744
2.4666667,240.24619,240.24619,197.0,169.0,43.246185,71.246185
2.4833333,247.58432,247.58432,201.0,176.0,46.58432,71.58432
2.5,254.68802,254.68802,214.0,192.0,40.68802,62.68802
2.5166667,261.63016,261.63016,228.0,210.0,33.630157,51.630157
2.5333333,268.4956,268.4956,248.0,231.0,20.495605,37.495605
2.55,275.37753,275.37753,259.0,245.0,16.377533,30.377533
2.5666666,282.37012,282.37012,271.0,261.0,11.370117,21.370117
2.5833333,289.56378,289.56378,279.0,273.0,10.563782,16.563782
2.6,297.04007,297.04007,288.0,289.0,9.04007,8.04007
2.6166666,304.86636,304.86636,293.0,299.0,11.866364,5.8663635
2.6333334,313.09167,313.09167,300.0,309.0,13.091675,4.091675
2.65,321.74332,321.74332,304.0,316.0,17.743317,5.7433167
2.6666667,330.82465,330.82465,312.0,326.0,18.824646,4.824646
2.6833334,340.31357,340.31357,315.0,331.0,25.313568,9.313568
2.7,350.1622,350.1622,319.0,335.0,31.1622,15.162201
2.7166667,360.2974,360.2974,319.0,337.0,41.297394,23.297394
2.7333333,370.62354,370.62354,320.0,338.0,50.623535,32.623535
2.75,381.02374,381.02374,320.0,338.0,61.023743,43.023743
2.7666667,391.36554,391.36554,320.0,338.0,71.36554,53.36554
2.7833333,401.5038,401.5038,320.0,338.0,81.503815,63.503815
2.8,411.28644,411.28644,320.0,338.0,91.28644,73.28644
2.8166666,420.5603,420.5603,320.0,336.0,100.5603,84.5603
2.8333333,429.17587,429.17587,315.0,330.0,114.17587,99.17587
2.85,436.99323,436.99323,304.0,320.0,132.99323,116.993225
2.8666666,443.8875,443.8875,288.0,305.0,155.88751,138.88751
2.8833334,449.75378,449.75378,274.0,295.0,175.75378,154.75378
2.9,454.5109,454.5109,264.0,288.0,190.5109,166.5109
2.9166667,458.1053,458.1053,261.0,286.0,197.10529,172.10529
2.9333334,460.5132,460.5132,260.0,286.0,200.51321,174.51321
2.95,461.74265,461.74265,260.0,286.0,201.74265,175.74265
2.9666667,461.83344,461.83344,260.0,287.0,201.83344,174.83344
2.9833333,460.85638,460.85638,264.0,296.0,196.85638,164.85638
3.0,458.9118,458.9118,273.0,309.0,185.9118,149.9118
3.0166667,456.12665,456.12665,288.0,327.0,168.12665,129.12665
3.0333333,452.65067,452.65067,308.0,346.0,144.65067,106.650665
3.05,448.65262,448.65262,327.0,362.0,121.65262,86.65262
3.0666666,444.31372,444.31372,350.0,384.0,94.31372,60.31372
3.0833333,439.8233,439.8233,365.0,399.0,74.8233,40.823303
3.1,435.3725,435.3725,386.0,423.0,49.372498,12.372498
3.1166666,431.14795,431.14795,408.0,447.0,23.14795,-15.852051
3.1333334,427.32675,427.32675,423.0,461.0,4.3267517,-33.67325
3.15,424.0703,424.0703,435.0,472.0,-10.9296875,-47.929688
3.1666667,421.51978,421.51978,443.0,480.0,-21.480225,-58.480225
3.1833334,419.79172,419.79172,450.0,488.0,-30.208282,-68.20828
3.2,418.9748,418.9748,453.0,491.0,-34.025208,-72.02521
3.2166667,419.12665,419.12665,456.0,494.0,-36.873352,-74.87335
3.2333333,420.27338,420.27338,458.0,497.0,-37.726624,-76.72662
3.25,422.40863,422.40863,461.0,500.0,-38.59137,-77.59137
3.2666667,425.49414,425.49414,466.0,505.0,-40.50586,-79.50586
3.2833333,429.46204,429.46204,469.0,509.0,-39.537964,-79.537964
3.3,434.21667,434.21667,471.0,511.0,-36.783325,-76.783325
3.3166666,439.6388,439.6388,473.0,513.0,-33.361206,-73.361206
3.3333333,445.5894,445.5894,473.0,514.0,-27.410614,-68.410614
3.35,451.9153,451.9153,474.0,514.0,-22.084686,-62.084686
3.3666666,458.45322,458.45322,474.0,514.0,-15.546783,-55.546783
3.3833334,465.03644,465.03644,474.0,514.0,-8.963562,-48.963562
3.4,471.50043,471.50043,474.0,514.0,-2.4995728,-42.499573
3.4166667,477.68747,477.68747,474.0,514.0,3.6874695,-36.31253
3.4333334,483.4522,483.4522,471.0,508.0,12.452209,-24.54779
3.45,488.6668,488.6668,459.0,494.0,29.66681,-5.333191
3.4666667,493.22467,493.22467,443.0,478.0,50.22467,15.22467
3.4833333,497.0437,497.0437,437.0,472.0,60.0437,25.043701
3.5,500.06934,500.06934,433.0,468.0,67.069336,32.069336
3.5166667,502.27563,502.27563,432.0,466.0,70.275635,36.275635
3.5333333,503.6664,503.6664,431.0,466.0,72.66641,37.666412
3.55,504.27472,504.27472,430.0,465.0,74.27472,39.27472
3.5666666,504.1621,504.1621,429.0,465.0,75.16211,39.16211
3.5833333,503.4165,503.4165,427.0,463.0,76.416504,40.416504
3.6,502.14923,502.14923,427.0,463.0,75.14923,39.14923
3.6166666,500.49185,500.49185,426.0,463.0,74.49185,37.49185
3.6333334,498.59265,498.59265,426.0,463.0,72.59265,35.59265
3.65,496.61157,496.61157,426.0,462.0,70.61157,34.611572
3.6666667,494.7163,494.7163,426.0,462.0,68.71631,32.71631
3.6833334,493.07712,493.07712,426.0,464.0,67.07712,29.077118
3.7,491.8625,491.8625,434.0,471.0,57.862488,20.862488
3.7166667,491.23495,491.23495,440.0,476.0,51.234955,15.234955
3.7333333,491.34622,491.34622,446.0,480.0,45.346222,11.346222
3.75,492.33423,492.33423,455.0,486.0,37.33423,6.3342285
3.7666667,494.3195,494.3195,462.0,492.0,32.31949,2.3194885
3.7833333,497.40253,497.40253,468.0,496.0,29.402527,1.4025269
3.8,501.66214,501.66214,476.0,502.0,25.66214,-0.3378601
3.8166666,507.15363,507.15363,481.0,506.0,26.153625,1.1536255
3.8333333,513.90857,513.90857,484.0,508.0,29.90857,5.9085693
3.85,521.9347,521.9347,486.0,510.0,35.934692,11.934692
3.8666666,531.2159,531.2159,489.0,514.0,42.21588,17.215881
3.8833334,541.71405,541.71405,494.0,520.0,47.71405,21.71405
3.9,553.3703,553.3703,498.0,523.0,55.3703,30.3703
3.9166667,566.1067,566.1067,504.0,529.0,62.10669,37.10669
3.9333334,579.8288,579.8288,509.0,535.0,70.8288,44.828796
3.95,594.4277,594.4277,512.0,538.0,82.42767,56.427673
3.9666667,609.78284,609.78284,518.0,543.0,91.78284,66.78284
3.9833333,625.7652,625.7652,522.0,547.0,103.7652,78.7652
4.0,642.238,642.238,535.0,558.0,107.237976,84.237976
4.016667,659.06067,659.06067,543.0,565.0,116.06067,94.06067
4.0333333,676.0897,676.0897,550.0,569.0,126.08972,107.08972
4.05,693.1825,693.1825,558.0,573.0,135.1825,120.182495
4.0666666,710.1965,710.1965,566.0,578.0,144.19647,132.19647
4.0833335,726.99384,726.99384,574.0,584.0,152.99384,142.99384
4.1,743.43774,743.43774,585.0,591.0,158.43774,152.43774
4.116667,759.39954,759.39954,596.0,599.0,163.39954,160.39954
4.133333,774.75354,774.75354,601.0,602.0,173.75354,172.75354
4.15,789.3822,789.3822,611.0,609.0,178.3822,180.3822
4.1666665,803.173,803.173,616.0,612.0,187.17297,191.17297
4.1833334,816.0211,816.0211,622.0,618.0,194.02112,198.02112
4.2,827.8288,827.8288,628.0,624.0,199.8288,203.8288
4.2166667,838.5062,838.5062,632.0,629.0,206.50623,209.50623
4.233333,847.97046,847.97046,640.0,639.0,207.97046,208.97046
4.25,856.1482,856.1482,655.0,656.0,201.1482,200.1482
4.266667,862.9741,862.9741,679.0,685.0,183.97412,177.97412
4.2833333,868.3933,868.3933,703.0,710.0,165.39331,158.39331
4.3,872.3612,872.3612,728.0,734.0,144.3612,138.3612
4.3166666,874.8445,874.8445,743.0,748.0,131.84448,126.84448
4.3333335,875.82263,875.82263,770.0,770.0,105.82263,105.82263
4.35,875.28864,875.28864,779.0,777.0,96.288635,98.288635
4.366667,873.2502,873.2502,785.0,784.0,88.25018,89.25018
4.383333,869.7306,869.7306,790.0,790.0,79.73059,79.73059
4.4,864.7699,864.7699,797.0,799.0,67.7699,65.7699
4.4166665,858.4254,858.4254,806.0,809.0,52.425415,49.425415
4.4333334,850.7715,850.7715,816.0,819.0,34.771484,31.771484
4.45,841.90216,841.90216,827.0,828.0,14.902161,13.902161
4.4666667,831.92725,831.92725,839.0,838.0,-7.072754,-6.072754
4.483333,820.97516,820.97516,858.0,853.0,-37.02484,-32.02484
4.5,809.1893,809.1893,874.0,864.0,-64.81073,-54.81073
4.516667,796.72845,796.72845,885.0,871.0,-88.271545,-74.271545
4.5333333,783.76514,783.76514,893.0,877.0,-109.23486,-93.23486
4.55,770.47974,770.47974,900.0,883.0,-129.52026,-112.52026
4.5666666,757.06287,757.06287,903.0,885.0,-145.93713,-127.93713
4.5833335,743.70776,743.70776,904.0,887.0,-160.29224,-143.29224
4.6,730.6107,730.6107,905.0,889.0,-174.38928,-158.38928
4.616667,717.9642,717.9642,907.0,891.0,-189.03583,-173.03583
4.633333,705.95544,705.95544,908.0,891.0,-202.04456,-185.04456
4.65,694.7613,694.7613,908.0,891.0,-213.23871,-196.23871
4.6666665,684.5462,684.5462,908.0,891.0,-223.4538,-206.4538
4.6833334,675.45654,675.45654,903.0,884.0,-227.54346,-208.54346
4.7,667.61957,667.61957,893.0,871.0,-225.38043,-203.38043
4.7166667,661.1396,661.1396,884.0,861.0,-222.86041,-199.86041
4.733333,656.0956,656.0956,877.0,855.0,-220.90442,-198.90442
4.75,652.54016,652.54016,866.0,847.0,-213.45984,-194.45984
4.766667,650.49817,650.49817,854.0,838.0,-203.50183,-187.50183
4.7833333,649.9651,649.9651,839.0,826.0,-189.03491,-176.03491
4.8,650.9096,650.9096,824.0,815.0,-173.0904,-164.0904
4.8166666,653.27203,653.27203,812.0,806.0,-158.72797,-152.72797
4.8333335,656.9672,656.9672,802.0,799.0,-145.03278,-142.03278
4.85,661.8872,661.8872,790.0,789.0,-128.1128,-127.11279
4.866667,667.90173,667.90173,781.0,780.0,-113.09827,-112.09827
4.883333,674.86395,674.86395,769.0,770.0,-94.13605,-95.13605
4.9,682.6125,682.6125,754.0,755.0,-71.38751,-72.38751
4.9166665,690.97534,690.97534,741.0,746.0,-50.02466,-55.02466
4.9333334,699.7759,699.7759,730.0,737.0,-30.224121,-37.22412
4.95,708.8328,708.8328,724.0,733.0,-15.167175,-24.167175
4.9666667,717.96985,717.96985,717.0,727.0,0.96984863,-9.030151
4.983333,727.0137,727.0137,712.0,722.0,15.013672,5.013672
5.0,735.8031,735.8031,703.0,715.0,32.8031,20.8031
5.016667,744.1882,744.1882,692.0,705.0,52.18817,39.18817
5.0333333,752.034,752.034,685.0,698.0,67.034,54.033997
5.05,759.2255,759.2255,680.0,695.0,79.225525,64.225525
5.0666666,765.6651,765.6651,677.0,692.0,88.6651,73.6651
5.0833335,771.2772,771.2772,675.0,689.0,96.27722,82.27722
5.1,776.0066,776.0066,674.0,688.0,102.00659,88.00659
5.116667,779.8191,779.8191,674.0,688.0,105.81909,91.81909
5.133333,782.7014,782.7014,674.0,688.0,108.701416,94.701416
5.15,784.65845,784.65845,674.0,692.0,110.65845,92.65845
5.1666665,785.7135,785.7135,680.0,700.0,105.7135,85.7135
5.1833334,785.90454,785.90454,688.0,707.0,97.90454,78.90454
5.2,785.2832,785.2832,694.0,712.0,91.2832,73.2832
5.2166667,783.9114,783.9114,701.0,717.0,82.91138,66.91138
5.233333,781.8589,781.8589,707.0,722.0,74.85889,59.858887
5.25,779.201,779.201,714.0,730.0,65.20099,49.20099
5.266667,776.0156,776.0156,720.0,735.0,56.015625,41.015625
5.2833333,772.38086,772.38086,724.0,738.0,48.38086,34.38086
5.3,768.373,768.373,726.0,740.0,42.372986,28.372986
5.3166666,764.06476,764.06476,727.0,741.0,37.06476,23.064758
5.3333335,759.52344,759.52344,727.0,741.0,32.523438,18.523438
5.35,754.8098,754.8098,727.0,742.0,27.809814,12.809814
5.366667,749.97766,749.97766,731.0,744.0,18.977661,5.977661
5.383333,745.0735,745.0735,735.0,747.0,10.073486,-1.9265137
5.4,740.1355,740.1355,740.0,752.0,0.13549805,-11.864502
5.4166665,735.19543,735.19543,743.0,754.0,-7.8045654,-18.804565
5.4333334,730.2782,730.2782,745.0,755.0,-14.721802,-24.721802
5.45,725.4031,725.4031,746.0,756.0,-20.596924,-30.596924
5.4666667,720.5844,720.5844,747.0,757.0,-26.415588,-36.41559
5.483333,715.8335,715.8335,748.0,757.0,-32.166504,-41.166504
5.5,711.1592,711.1592,750.0,758.0,-38.84082,-46.84082
5.516667,706.56934,706.56934,751.0,759.0,-44.430664,-52.430664
5.5333333,702.0718,702.0718,752.0,759.0,-49.928223,-56.928223
5.55,697.6753,697.6753,752.0,760.0,-54.324707,-62.324707
5.5666666,693.3909,693.3909,752.0,760.0,-58.60907,-66.60907
5.5833335,689.2317,689.2317,752.0,760.0,-62.76831,-70.76831
5.6,685.2135,685.2135,752.0,760.0,-66.7865,-74.7865
5.616667,681.3542,681.3542,752.0,760.0,-70.64581,-78.64581
5.633333,677.67615,677.67615,752.0,760.0,-74.32385,-82.32385
5.65,674.2017,674.2017,750.0,756.0,-75.79828,-81.79828
5.6666665,670.95605,670.95605,747.0,752.0,-76.043945,-81.043945
5.6833334,667.96466,667.96466,742.0,746.0,-74.03534,-78.03534
5.7,665.2529,665.2529,733.0,738.0,-67.74707,-72.74707
5.7166667,662.8449,662.8449,725.0,730.0,-62.15509,-67.15509
5.733333,660.7623,660.7623,720.0,727.0,-59.23767,-66.23767
5.75,659.02405,659.02405,712.0,718.0,-52.975952,-58.975952
5.766667,657.64417,657.64417,708.0,715.0,-50.355835,-57.355835
5.7833333,656.63214,656.63214,704.0,710.0,-47.36786,-53.36786
5.8,655.99194,655.99194,702.0,707.0,-46.008057,-51.008057
5.8166666,655.7216,655.7216,697.0,701.0,-41.27838,-45.27838
5.8333335,655.81287,655.81287,692.0,696.0,-36.187134,-40.187134
5.85,656.2515,656.2515,689.0,692.0,-32.748474,-35.748474
5.866667,657.0183,657.0183,686.0,689.0,-28.98169,-31.98169
5.883333,658.0879,658.0879,682.0,686.0,-23.91211,-27.91211
5.9,659.43195,659.43195,679.0,682.0,-19.568054,-22.568054
5.9166665,661.018,661.018,677.0,679.0,-15.981995,-17.981995
5.9333334,662.8116,662.8116,672.0,676.0,-9.188416,-13.188416
5.95,664.7781,664.7781,668.0,672.0,-3.2219238,-7.221924
5.9666667,666.8821,666.8821,664.0,668.0,2.88208,-1.1179199
5.983333,669.0901,669.0901,660.0,664.0,9.090088,5.090088
6.0,671.3715,671.3715,656.0,659.0,15.371521,12.371521
6.016667,673.6989,673.6989,649.0,652.0,24.698914,21.698914
6.0333333,676.0493,676.0493,646.0,649.0,30.049316,27.049316
6.05,678.4048,678.4048,644.0,646.0,34.404785,32.404785
6.0666666,680.75226,680.75226,643.0,644.0,37.75226,36.75226
6.0833335,683.08374,683.08374,641.0,641.0,42.08374,42.08374
6.1,685.3965,685.3965,639.0,638.0,46.396484,47.396484
6.116667,687.6917,687.6917,638.0,637.0,49.69171,50.69171
6.133333,689.97406,689.97406,637.0,637.0,52.97406,52.97406
6.15,692.25055,692.25055,636.0,636.0,56.25055,56.25055
6.1666665,694.5296,694.5296,636.0,636.0,58.529602,58.529602
6.1833334,696.81934,696.81934,636.0,636.0,60.819336,60.819336
6.2,699.12585,699.12585,636.0,636.0,63.125854,63.125854
6.2166667,701.45355,701.45355,637.0,638.0,64.45355,63.453552
6.233333,703.80096,703.80096,638.0,641.0,65.800964,62.800964
6.25,706.1621,706.1621,643.0,645.0,63.16211,61.16211
6.266667,708.52484,708.52484,646.0,651.0,62.52484,57.52484
6.2833333,710.8698,710.8698,649.0,655.0,61.869812,55.869812
6.3,713.16986,713.16986,650.0,657.0,63.16986,56.16986
6.3166666,715.3919,715.3919,654.0,663.0,61.391907,52.391907
6.3333335,717.4949,717.4949,658.0,670.0,59.494873,47.494873
6.35,719.43225,719.43225,659.0,671.0,60.43225,48.43225
6.366667,721.15326,721.15326,664.0,676.0,57.15326,45.15326
6.383333,722.6031,722.6031,665.0,679.0,57.60309,43.60309
6.4,723.72705,723.72705,668.0,682.0,55.72705,41.72705
6.4166665,724.4703,724.4703,671.0,686.0,53.470276,38.470276
6.4333334,724.7816,724.7816,674.0,690.0,50.781616,34.781616
6.45,724.6159,724.6159,677.0,693.0,47.615906,31.615906
6.4666667,723.936,723.936,680.0,697.0,43.935974,26.935974
6.483333,722.71515,722.71515,683.0,700.0,39.71515,22.715149
6.5,720.93945,720.93945,685.0,703.0,35.939453,17.939453
6.516667,718.60944,718.60944,686.0,705.0,32.609436,13.609436
6.5333333,715.7421,715.7421,688.0,706.0,27.742126,9.742126
6.55,712.37085,712.37085,689.0,708.0,23.37085,4.3708496
6.5666666,708.5472,708.5472,693.0,710.0,15.54718,-1.4528198
6.5833335,704.3402,704.3402,697.0,713.0,7.34021,-8.65979
6.6,699.83545,699.83545,700.0,716.0,-0.16455078,-16.16455
6.616667,695.13446,695.13446,702.0,718.0,-6.8655396,-22.86554
6.633333,690.35266,690.35266,703.0,719.0,-12.647339,-28.647339
6.65,685.61597,685.61597,705.0,721.0,-19.384033,-35.384033
6.6666665,681.0602,681.0602,707.0,722.0,-25.93982,-40.93982
6.6833334,676.82526,676.82526,707.0,722.0,-30.174744,-45.174744
6.7,673.05286,673.05286,707.0,722.0,-33.947144,-48.947144
6.7166667,669.8817,669.8817,707.0,722.0,-37.118286,-52.118286
6.733333,667.4456,667.4456,707.0,722.0,-39.554382,-54.554382
6.75,665.86633,665.86633,707.0,721.0,-41.133667,-55.133667
6.766667,665.25183,665.25183,703.0,717.0,-37.74817,-51.74817
