ms,target_x,target_y,cursor_x,cursor_y,error_x,error_y
1.0333333,581.30005,581.30005,660.0,606.0,-78.69995,-24.699951
1.05,588.25507,588.25507,660.0,606.0,-71.744934,-17.744934
1.0666667,595.9549,595.9549,660.0,606.0,-64.045105,-10.045105
1.0833334,604.1146,604.1146,660.0,606.0,-55.885376,-1.885376
1.1,612.4248,612.4248,660.0,606.0,-47.575195,6.4248047
1.1166667,620.56006,620.56006,660.0,606.0,-39.43994,14.560059
1.1333333,628.1892,628.1892,660.0,606.0,-31.810791,22.189209
1.15,634.9852,634.9852,660.0,606.0,-25.01477,28.98523
1.1666666,640.6356,640.6356,660.0,606.0,-19.36438,34.63562
1.1833333,644.8523,644.8523,660.0,606.0,-15.147705,38.852295
1.2,647.3804,647.3804,660.0,606.0,-12.619629,41.38037
1.2166667,648.00696,648.00696,660.0,606.0,-11.993042,42.006958
1.2333333,646.56744,646.56744,660.0,606.0,-13.432556,40.567444
1.25,642.9519,642.9519,660.0,606.0,-17.048096,36.951904
1.2666667,637.1079,637.1079,660.0,606.0,-22.89209,31.10791
1.2833333,629.04346,629.04346,660.0,606.0,-30.956543,23.043457
1.3,618.82697,618.82697,660.0,606.0,-41.173035,12.826965
1.3166667,606.58496,606.58496,660.0,606.0,-53.41504,0.58496094
1.3333334,592.4996,592.4996,660.0,606.0,-67.50043,-13.500427
1.35,576.8023,576.8023,660.0,606.0,-83.19769,-29.197693
1.3666667,559.76764,559.76764,660.0,606.0,-100.23236,-46.23236
1.3833333,541.7047,541.7047,660.0,606.0,-118.29529,-64.29529
1.4,522.9482,522.9482,660.0,606.0,-137.05182,-83.05182
1.4166666,503.8477,503.8477,660.0,606.0,-156.15231,-102.15231
1.4333333,484.75775,484.75775,660.0,606.0,-175.24225,-121.24225
1.45,466.0266,466.0266,660.0,606.0,-193.97339,-139.97339
1.4666667,447.98618,447.98618,660.0,606.0,-212.01382,-158.01382
1.4833333,430.94165,430.94165,660.0,606.0,-229.05835,-175.05835
1.5,415.1623,415.1623,660.0,606.0,-244.8377,-190.8377
1.5166667,400.87408,400.87408,660.0,606.0,-259.12592,-205.12592
1.5333333,388.2526,388.2526,660.0,606.0,-271.7474,-217.7474
1.55,377.41858,377.41858,660.0,606.0,-282.58142,-228.58142
1.5666667,368.4345,368.4345,660.0,606.0,-291.5655,-237.56549
1.5833334,361.30334,361.30334,660.0,606.0,-298.69666,-244.69666
1.6,355.96924,355.96924,660.0,606.0,-304.03076,-250.03076
1.6166667,352.32007,352.32007,660.0,606.0,-307.67993,-253.67993
1.6333333,350.19177,350.19177,660.0,606.0,-309.80823,-255.80823
1.65,349.3738,349.3738,660.0,606.0,-310.6262,-256.6262
1.6666666,349.6173,349.6173,660.0,606.0,-310.3827,-256.3827
1.6833333,350.64304,350.64304,660.0,606.0,-309.35696,-255.35696
1.7,352.15106,352.15106,660.0,606.0,-307.84894,-253.84894
1.7166667,353.83044,353.83044,660.0,606.0,-306.16956,-252.16956
1.7333333,355.37015,355.37015,660.0,606.0,-304.62985,-250.62985
1.75,356.4683,356.4683,660.0,606.0,-303.5317,-249.53171
1.7666667,356.84277,356.84277,660.0,606.0,-303.15723,-249.15723
1.7833333,356.23993,356.23993,660.0,606.0,-303.76007,-249.76007
1.8,354.44257,354.44257,660.0,606.0,-305.55743,-251.55743
1.8166667,351.27686,351.27686,660.0,606.0,-308.72314,-254.72314
1.8333334,346.6175,346.6175,660.0,606.0,-313.3825,-259.3825
1.85,340.39117,340.39117,660.0,606.0,-319.60883,-265.60883
1.8666667,332.5792,332.5792,660.0,606.0,-327.4208,-273.4208
1.8833333,323.21674,323.21674,660.0,606.0,-336.78326,-282.78326
1.9,312.39224,312.39224,660.0,606.0,-347.60776,-293.60776
1.9166666,300.2433,300.2433,660.0,606.0,-359.7567,-305.7567
1.9333333,286.95233,286.95233,660.0,606.0,-373.04767,-319.04767
1.95,272.74045,272.74045,660.0,606.0,-387.25955,-333.25955
1.9666667,257.85992,257.85992,660.0,606.0,-402.14008,-348.14008
1.9833333,242.58652,242.58652,660.0,606.0,-417.41348,-363.41348
2.0,227.20996,227.20996,660.0,606.0,-432.79004,-378.79004
2.0166667,212.02554,212.02554,660.0,606.0,-447.97446,-393.97446
2.0333333,197.32523,197.32523,660.0,606.0,-462.67477,-408.67477
2.05,183.38785,183.38785,660.0,606.0,-476.61215,-422.61215
2.0666666,170.47263,170.47263,660.0,606.0,-489.52737,-435.52737
2.0833333,158.81052,158.81052,660.0,606.0,-501.18948,-447.18948
2.1,148.59866,148.59866,660.0,606.0,-511.40134,-457.40134
2.1166666,139.99539,139.99539,660.0,606.0,-520.00464,-466.0046
2.1333334,133.1164,133.1164,660.0,606.0,-526.8836,-472.8836
2.15,128.03378,128.03378,660.0,606.0,-531.9662,-477.96622
2.1666667,124.77368,124.77368,660.0,606.0,-535.2263,-481.22632
2.1833334,123.31882,123.31882,660.0,606.0,-536.68115,-482.68118
2.2,123.61044,123.61044,660.0,606.0,-536.3895,-482.38956
2.2166667,125.55151,125.55151,660.0,606.0,-534.4485,-480.4485
2.2333333,129.0122,129.0122,660.0,606.0,-530.9878,-476.9878
2.25,133.83551,133.83551,660.0,606.0,-526.1645,-472.1645
2.2666667,139.84314,139.84314,660.0,606.0,-520.15686,-466.15686
2.2833333,146.84357,146.84357,660.0,606.0,-513.15643,-459.15643
2.3,154.63824,154.63824,660.0,606.0,-505.36176,-451.36176
2.3166666,163.02881,163.02881,660.0,606.0,-496.9712,-442.9712
2.3333333,171.82413,171.82413,660.0,606.0,-488.17587,-434.17587
2.35,180.84647,180.84647,660.0,606.0,-479.15353,-425.15353
2.3666666,189.93646,189.93646,660.0,606.0,-470.06354,-416.06354
2.3833334,198.95874,198.95874,660.0,606.0,-461.04126,-407.04126
2.4,207.80344,207.80344,660.0,606.0,-452.19656,-398.19656
2.4166667,216.3905,216.3905,660.0,606.0,-443.6095,-389.6095
2.4333334,224.66916,224.66916,660.0,606.0,-435.33084,-381.33084
2.45,232.61874,232.61874,660.0,606.0,-427.38126,-373.38126
2.4666667,240.24619,240.24619,660.0,606.0,-419.7538,-365.7538
2.4833333,247.58432,247.58432,660.0,606.0,-412.41568,-358.41568
2.5,254.68802,254.68802,660.0,606.0,-405.31198,-351.31198
2.5166667,261.63016,261.63016,660.0,606.0,-398.36984,-344.36984
2.5333333,268.4956,268.4956,660.0,606.0,-391.5044,-337.5044
2.55,275.37753,275.37753,660.0,606.0,-384.62247,-330.62247
2.5666666,282.37012,282.37012,660.0,606.0,-377.62988,-323.62988
2.5833333,289.56378,289.56378,660.0,606.0,-370.43622,-316.43622
2.6,297.04007,297.04007,660.0,606.0,-362.95993,-308.95993
2.6166666,304.86636,304.86636,660.0,606.0,-355.13364,-301.13364
2.6333334,313.09167,313.09167,660.0,606.0,-346.90833,-292.90833
2.65,321.74332,321.74332,660.0,606.0,-338.25668,-284.25668
2.6666667,330.82465,330.82465,660.0,606.0,-329.17535,-275.17535
2.6833334,340.31357,340.31357,660.0,606.0,-319.68643,-265.68643
2.7,350.1622,350.1622,660.0,606.0,-309.8378,-255.8378
2.7166667,360.2974,360.2974,660.0,606.0,-299.7026,-245.7026
2.7333333,370.62354,370.62354,660.0,606.0,-289.37646,-235.37646
2.75,381.02374,381.02374,660.0,606.0,-278.97626,-224.97626
2.7666667,391.36554,391.36554,660.0,606.0,-268.63446,-214.63446
2.7833333,401.5038,401.5038,660.0,606.0,-258.4962,-204.49619
2.8,411.28644,411.28644,660.0,606.0,-248.71356,-194.71356
2.8166666,420.5603,420.5603,660.0,606.0,-239.4397,-185.4397
2.8333333,429.17587,429.17587,660.0,606.0,-230.82413,-176.82413
2.85,436.99323,436.99323,660.0,606.0,-223.00677,-169.00677
2.8666666,443.8875,443.8875,660.0,606.0,-216.11249,-162.11249
2.8833334,449.75378,449.75378,660.0,606.0,-210.24622,-156.24622
2.9,454.5109,454.5109,660.0,606.0,-205.4891,-151.4891
2.9166667,458.1053,458.1053,660.0,606.0,-201.89471,-147.89471
2.9333334,460.5132,460.5132,660.0,606.0,-199.48679,-145.48679
2.95,461.74265,461.74265,660.0,606.0,-198.25735,-144.25735
2.9666667,461.83344,461.83344,660.0,606.0,-198.16656,-144.16656
2.9833333,460.85638,460.85638,660.0,606.0,-199.14362,-145.14362
3.0,458.9118,458.9118,660.0,606.0,-201.0882,-147.0882
3.0166667,456.12665,456.12665,660.0,606.0,-203.87335,-149.87335
3.0333333,452.65067,452.65067,660.0,606.0,-207.34933,-153.34933
3.05,448.65262,448.65262,660.0,606.0,-211.34738,-157.34738
3.0666666,444.31372,444.31372,660.0,606.0,-215.68628,-161.68628
3.0833333,439.8233,439.8233,660.0,606.0,-220.1767,-166.1767
3.1,435.3725,435.3725,660.0,606.0,-224.6275,-170.6275
3.1166666,431.14795,431.14795,660.0,606.0,-228.85205,-174.85205
3.1333334,427.32675,427.32675,660.0,606.0,-232.67325,-178.67325
3.15,424.0703,424.0703,660.0,606.0,-235.92969,-181.92969
3.1666667,421.51978,421.51978,660.0,606.0,-238.48022,-184.48022
3.1833334,419.79172,419.79172,660.0,606.0,-240.20828,-186.20828
3.2,418.9748,418.9748,660.0,606.0,-241.0252,-187.0252
3.2166667,419.12665,419.12665,660.0,606.0,-240.87335,-186.87335
3.2333333,420.27338,420.27338,660.0,606.0,-239.72662,-185.72662
3.25,422.40863,422.40863,660.0,606.0,-237.59137,-183.59137
3.2666667,425.49414,425.49414,660.0,606.0,-234.50586,-180.50586
3.2833333,429.46204,429.46204,660.0,606.0,-230.53796,-176.53796
3.3,434.21667,434.21667,660.0,606.0,-225.78333,-171.78333
3.3166666,439.6388,439.6388,660.0,606.0,-220.3612,-166.3612
3.3333333,445.5894,445.5894,660.0,606.0,-214.41061,-160.41061
3.35,451.9153,451.9153,660.0,606.0,-208.08469,-154.08469
3.3666666,458.45322,458.45322,660.0,606.0,-201.54678,-147.54678
3.3833334,465.03644,465.03644,660.0,606.0,-194.96356,-140.96356
3.4,471.50043,471.50043,660.0,606.0,-188.49957,-134.49957
3.4166667,477.68747,477.68747,660.0,606.0,-182.31253,-128.31253
3.4333334,483.4522,483.4522,660.0,606.0,-176.54779,-122.54779
3.45,488.6668,488.6668,660.0,606.0,-171.33319,-117.33319
3.4666667,493.22467,493.22467,660.0,606.0,-166.77533,-112.77533
3.4833333,497.0437,497.0437,660.0,606.0,-162.9563,-108.9563
3.5,500.06934,500.06934,660.0,606.0,-159.93066,-105.930664
3.5166667,502.27563,502.27563,660.0,606.0,-157.72437,-103.724365
3.5333333,503.6664,503.6664,660.0,606.0,-156.33359,-102.33359
3.55,504.27472,504.27472,660.0,606.0,-155.72528,-101.72528
3.5666666,504.1621,504.1621,660.0,606.0,-155.83789,-101.83789
3.5833333,503.4165,503.4165,660.0,606.0,-156.5835,-102.583496
3.6,502.14923,502.14923,660.0,606.0,-157.85077,-103.85077
3.6166666,500.49185,500.49185,660.0,606.0,-159.50815,-105.50815
3.6333334,498.59265,498.59265,660.0,606.0,-161.40735,-107.40735
3.65,496.61157,496.61157,660.0,606.0,-163.38843,-109.38843
3.6666667,494.7163,494.7163,660.0,606.0,-165.28369,-111.28369
3.6833334,493.07712,493.07712,660.0,606.0,-166.92288,-112.92288
3.7,491.8625,491.8625,660.0,606.0,-168.13751,-114.13751
3.7166667,491.23495,491.23495,660.0,606.0,-168.76505,-114.765045
3.7333333,491.34622,491.34622,660.0,606.0,-168.65378,-114.65378
3.75,492.33423,492.33423,660.0,606.0,-167.66577,-113.66577
3.7666667,494.3195,494.3195,660.0,606.0,-165.68051,-111.68051
3.7833333,497.40253,497.40253,660.0,606.0,-162.59747,-108.59747
3.8,501.66214,501.66214,660.0,606.0,-158.33786,-104.33786
3.8166666,507.15363,507.15363,660.0,606.0,-152.84637,-98.846375
3.8333333,513.90857,513.90857,660.0,606.0,-146.09143,-92.09143
3.85,521.9347,521.9347,660.0,606.0,-138.0653,-84.06531
3.8666666,531.2159,531.2159,660.0,606.0,-128.78412,-74.78412
3.8833334,541.71405,541.71405,660.0,606.0,-118.28595,-64.28595
3.9,553.3703,553.3703,660.0,606.0,-106.6297,-52.6297
3.9166667,566.1067,566.1067,660.0,606.0,-93.89331,-39.89331
3.9333334,579.8288,579.8288,660.0,606.0,-80.1712,-26.171204
3.95,594.4277,594.4277,660.0,606.0,-65.57233,-11.572327
3.9666667,609.78284,609.78284,660.0,606.0,-50.217163,3.782837
3.9833333,625.7652,625.7652,660.0,606.0,-34.234802,19.765198
4.0,642.238,642.238,660.0,606.0,-17.762024,36.237976
4.016667,659.06067,659.06067,660.0,606.0,-0.93933105,53.06067
4.0333333,676.0897,676.0897,660.0,606.0,16.089722,70.08972
4.05,693.1825,693.1825,660.0,606.0,33.182495,87.182495
4.0666666,710.1965,710.1965,660.0,606.0,50.196472,104.19647
4.0833335,726.99384,726.99384,660.0,606.0,66.993835,120.993835
4.1,743.43774,743.43774,660.0,606.0,83.437744,137.43774
4.116667,759.39954,759.39954,660.0,606.0,99.399536,153.39954
4.133333,774.75354,774.75354,660.0,606.0,114.75354,168.75354
4.15,789.3822,789.3822,660.0,606.0,129.3822,183.3822
4.1666665,803.173,803.173,660.0,606.0,143.17297,197.17297
4.1833334,816.0211,816.0211,660.0,606.0,156.02112,210.02112
4.2,827.8288,827.8288,660.0,606.0,167.8288,221.8288
4.2166667,838.5062,838.5062,660.0,606.0,178.50623,232.50623
4.233333,847.97046,847.97046,660.0,606.0,187.97046,241.97046
4.25,856.1482,856.1482,660.0,606.0,196.1482,250.1482
4.266667,862.9741,862.9741,660.0,606.0,202.97412,256.97412
4.2833333,868.3933,868.3933,660.0,606.0,208.39331,262.3933
4.3,872.3612,872.3612,660.0,606.0,212.3612,266.3612
4.3166666,874.8445,874.8445,660.0,606.0,214.84448,268.84448
4.3333335,875.82263,875.82263,660.0,606.0,215.82263,269.82263
4.35,875.28864,875.28864,660.0,606.0,215.28864,269.28864
4.366667,873.2502,873.2502,660.0,606.0,213.25018,267.25018
4.383333,869.7306,869.7306,660.0,606.0,209.73059,263.7306
4.4,864.7699,864.7699,660.0,606.0,204.7699,258.7699
4.4166665,858.4254,858.4254,660.0,606.0,198.42542,252.42542
4.4333334,850.7715,850.7715,660.0,606.0,190.77148,244.77148
4.45,841.90216,841.90216,660.0,606.0,181.90216,235.90216
4.4666667,831.92725,831.92725,660.0,606.0,171.92725,225.92725
4.483333,820.97516,820.97516,660.0,606.0,160.97516,214.97516
4.5,809.1893,809.1893,660.0,606.0,149.18927,203.18927
4.516667,796.72845,796.72845,660.0,606.0,136.72845,190.72845
4.5333333,783.76514,783.76514,660.0,606.0,123.76514,177.76514
4.55,770.47974,770.47974,660.0,606.0,110.47974,164.47974
4.5666666,757.06287,757.06287,660.0,606.0,97.06287,151.06287
4.5833335,743.70776,743.70776,660.0,606.0,83.70776,137.70776
4.6,730.6107,730.6107,660.0,606.0,70.61072,124.61072
4.616667,717.9642,717.9642,660.0,606.0,57.964172,111.96417
4.633333,705.95544,705.95544,660.0,606.0,45.955444,99.955444
4.65,694.7613,694.7613,660.0,606.0,34.76129,88.76129
4.6666665,684.5462,684.5462,660.0,606.0,24.546204,78.5462
4.6833334,675.45654,675.45654,660.0,606.0,15.456543,69.45654
4.7,667.61957,667.61957,660.0,606.0,7.619568,61.619568
4.7166667,661.1396,661.1396,660.0,606.0,1.1395874,55.139587
4.733333,656.0956,656.0956,660.0,606.0,-3.904419,50.09558
4.75,652.54016,652.54016,660.0,606.0,-7.459839,46.54016
4.766667,650.49817,650.49817,660.0,606.0,-9.501831,44.49817
4.7833333,649.9651,649.9651,660.0,606.0,-10.034912,43.965088
4.8,650.9096,650.9096,660.0,606.0,-9.090393,44.909607
4.8166666,653.27203,653.27203,660.0,606.0,-6.7279663,47.272034
4.8333335,656.9672,656.9672,660.0,606.0,-3.0327759,50.967224
4.85,661.8872,661.8872,660.0,606.0,1.887207,55.887207
4.866667,667.90173,667.90173,660.0,606.0,7.9017334,61.901733
4.883333,674.86395,674.86395,660.0,606.0,14.863953,68.86395
4.9,682.6125,682.6125,660.0,606.0,22.612488,76.61249
4.9166665,690.97534,690.97534,660.0,606.0,30.975342,84.97534
4.9333334,699.7759,699.7759,660.0,606.0,39.77588,93.77588
4.95,708.8328,708.8328,660.0,606.0,48.832825,102.832825
4.9666667,717.96985,717.96985,660.0,606.0,57.96985,111.96985
4.983333,727.0137,727.0137,660.0,606.0,67.01367,121.01367
5.0,735.8031,735.8031,660.0,606.0,75.8031,129.8031
5.016667,744.1882,744.1882,660.0,606.0,84.18817,138.18817
5.0333333,752.034,752.034,660.0,606.0,92.034,146.034
5.05,759.2255,759.2255,660.0,606.0,99.225525,153.22552
5.0666666,765.6651,765.6651,660.0,606.0,105.6651,159.6651
5.0833335,771.2772,771.2772,660.0,606.0,111.27722,165.27722
5.1,776.0066,776.0066,660.0,606.0,116.00659,170.00659
5.116667,779.8191,779.8191,660.0,606.0,119.81909,173.81909
5.133333,782.7014,782.7014,660.0,606.0,122.701416,176.70142
5.15,784.65845,784.65845,660.0,606.0,124.65845,178.65845
5.1666665,785.7135,785.7135,660.0,606.0,125.7135,179.7135
5.1833334,785.90454,785.90454,660.0,606.0,125.90454,179.90454
5.2,785.2832,785.2832,660.0,606.0,125.2832,179.2832
5.2166667,783.9114,783.9114,660.0,606.0,123.91138,177.91138
5.233333,781.8589,781.8589,660.0,606.0,121.85889,175.85889
5.25,779.201,779.201,660.0,606.0,119.20099,173.20099
5.266667,776.0156,776.0156,660.0,606.0,116.015625,170.01562
5.2833333,772.38086,772.38086,660.0,606.0,112.38086,166.38086
5.3,768.373,768.373,660.0,606.0,108.372986,162.37299
5.3166666,764.06476,764.06476,660.0,606.0,104.06476,158.06476
5.3333335,759.52344,759.52344,660.0,606.0,99.52344,153.52344
5.35,754.8098,754.8098,660.0,606.0,94.809814,148.80981
5.366667,749.97766,749.97766,660.0,606.0,89.97766,143.97766
5.383333,745.0735,745.0735,660.0,606.0,85.07349,139.07349
5.4,740.1355,740.1355,660.0,606.0,80.1355,134.1355
5.4166665,735.19543,735.19543,660.0,606.0,75.195435,129.19543
5.4333334,730.2782,730.2782,660.0,606.0,70.2782,124.2782
5.45,725.4031,725.4031,660.0,606.0,65.403076,119.403076
5.4666667,720.5844,720.5844,660.0,606.0,60.58441,114.58441
5.483333,715.8335,715.8335,660.0,606.0,55.833496,109.833496
5.5,711.1592,711.1592,660.0,606.0,51.15918,105.15918
5.516667,706.56934,706.56934,660.0,606.0,46.569336,100.569336
5.5333333,702.0718,702.0718,660.0,606.0,42.071777,96.07178
5.55,697.6753,697.6753,660.0,606.0,37.675293,91.67529
5.5666666,693.3909,693.3909,660.0,606.0,33.39093,87.39093
5.5833335,689.2317,689.2317,660.0,606.0,29.23169,83.23169
5.6,685.2135,685.2135,660.0,606.0,25.213501,79.2135
5.616667,681.3542,681.3542,660.0,606.0,21.354187,75.35419
5.633333,677.67615,677.67615,660.0,606.0,17.676147,71.67615
5.65,674.2017,674.2017,660.0,606.0,14.201721,68.20172
5.6666665,670.95605,670.95605,660.0,606.0,10.956055,64.956055
5.6833334,667.96466,667.96466,660.0,606.0,7.9646606,61.96466
5.7,665.2529,665.2529,660.0,606.0,5.2529297,59.25293
5.7166667,662.8449,662.8449,660.0,606.0,2.8449097,56.84491
5.733333,660.7623,660.7623,660.0,606.0,0.7623291,54.76233
5.75,659.02405,659.02405,660.0,606.0,-0.97595215,53.024048
5.766667,657.64417,657.64417,660.0,606.0,-2.355835,51.644165
5.7833333,656.63214,656.63214,660.0,606.0,-3.367859,50.63214
5.8,655.99194,655.99194,660.0,606.0,-4.0080566,49.991943
5.8166666,655.7216,655.7216,660.0,606.0,-4.2783813,49.72162
5.8333335,655.81287,655.81287,660.0,606.0,-4.187134,49.812866
5.85,656.2515,656.2515,660.0,606.0,-3.7484741,50.251526
5.866667,657.0183,657.0183,660.0,606.0,-2.9816895,51.01831
5.883333,658.0879,658.0879,660.0,606.0,-1.9121094,52.08789
5.9,659.43195,659.43195,660.0,606.0,-0.5680542,53.431946
5.9166665,661.018,661.018,660.0,606.0,1.0180054,55.018005
5.9333334,662.8116,662.8116,660.0,606.0,2.8115845,56.811584
5.95,664.7781,664.7781,660.0,606.0,4.778076,58.778076
5.9666667,666.8821,666.8821,660.0,606.0,6.88208,60.88208
5.983333,669.0901,669.0901,660.0,606.0,9.090088,63.090088
6.0,671.3715,671.3715,660.0,606.0,11.371521,65.37152
6.016667,673.6989,673.6989,660.0,606.0,13.698914,67.69891
6.0333333,676.0493,676.0493,660.0,606.0,16.049316,70.04932
6.05,678.4048,678.4048,660.0,606.0,18.404785,72.404785
6.0666666,680.75226,680.75226,660.0,606.0,20.752258,74.75226
6.0833335,683.08374,683.08374,660.0,606.0,23.08374,77.08374
6.1,685.3965,685.3965,660.0,606.0,25.396484,79.396484
6.116667,687.6917,687.6917,660.0,606.0,27.691711,81.69171
6.133333,689.97406,689.97406,660.0,606.0,29.97406,83.97406
6.15,692.25055,692.25055,660.0,606.0,32.25055,86.25055
6.1666665,694.5296,694.5296,660.0,606.0,34.529602,88.5296
6.1833334,696.81934,696.81934,660.0,606.0,36.819336,90.819336
6.2,699.12585,699.12585,660.0,606.0,39.125854,93.125854
6.2166667,701.45355,701.45355,660.0,606.0,41.453552,95.45355
6.233333,703.80096,703.80096,660.0,606.0,43.800964,97.800964
6.25,706.1621,706.1621,660.0,606.0,46.16211,100.16211
6.266667,708.52484,708.52484,660.0,606.0,48.52484,102.52484
6.2833333,710.8698,710.8698,660.0,606.0,50.869812,104.86981
6.3,713.16986,713.16986,660.0,606.0,53.16986,107.16986
6.3166666,715.3919,715.3919,660.0,606.0,55.391907,109.39191
6.3333335,717.4949,717.4949,660.0,606.0,57.494873,111.49487
6.35,719.43225,719.43225,660.0,606.0,59.43225,113.43225
6.366667,721.15326,721.15326,660.0,606.0,61.15326,115.15326
6.383333,722.6031,722.6031,660.0,606.0,62.60309,116.60309
6.4,723.72705,723.72705,660.0,606.0,63.72705,117.72705
6.4166665,724.4703,724.4703,660.0,606.0,64.470276,118.470276
6.4333334,724.7816,724.7816,660.0,606.0,64.78162,118.78162
6.45,724.6159,724.6159,660.0,606.0,64.615906,118.615906
6.4666667,723.936,723.936,660.0,606.0,63.935974,117.935974
6.483333,722.71515,722.71515,660.0,606.0,62.71515,116.71515
6.5,720.93945,720.93945,660.0,606.0,60.939453,114.93945
6.516667,718.60944,718.60944,660.0,606.0,58.609436,112.609436
6.5333333,715.7421,715.7421,660.0,606.0,55.742126,109.74213
6.55,712.37085,712.37085,660.0,606.0,52.37085,106.37085
6.5666666,708.5472,708.5472,660.0,606.0,48.54718,102.54718
6.5833335,704.3402,704.3402,660.0,606.0,44.34021,98.34021
6.6,699.83545,699.83545,660.0,606.0,39.83545,93.83545
6.616667,695.13446,695.13446,660.0,606.0,35.13446,89.13446
6.633333,690.35266,690.35266,660.0,606.0,30.352661,84.35266
6.65,685.61597,685.61597,660.0,606.0,25.615967,79.61597
6.6666665,681.0602,681.0602,660.0,606.0,21.06018,75.06018
6.6833334,676.82526,676.82526,660.0,606.0,16.825256,70.82526
6.7,673.05286,673.05286,660.0,606.0,13.052856,67.05286
6.7166667,669.8817,669.8817,660.0,606.0,9.881714,63.881714
6.733333,667.4456,667.4456,660.0,606.0,7.4456177,61.445618
6.75,665.86633,665.86633,660.0,606.0,5.866333,59.866333
